response_time,event_start_ms,event_start_epoc,year,month,day
704.50341796875,201,1528402962,2018,6,7
189.2897796630859,501,1528402962,2018,6,7
12.94643115997314,834,1528402962,2018,6,7
13.42372512817383,917,1528402962,2018,6,7
291.6009521484375,698,1528402964,2018,6,7
378.2423095703125,353,1528402964,2018,6,7
25.03903579711914,44,1528402965,2018,6,7
267.2801513671875,911,1528402964,2018,6,7
14.99247550964355,217,1528402963,2018,6,7
14.510584831237788,390,1528402963,2018,6,7
413.4651794433594,743,1528402963,2018,6,7
52.4896240234375,426,1528402965,2018,6,7
13.284107208251948,875,1528402965,2018,6,7
14.06688976287842,532,1528402966,2018,6,7
21.29668426513672,555,1528402966,2018,6,7
16.03034782409668,247,1528402967,2018,6,7
212.3118591308594,337,1528402967,2018,6,7
11.54740047454834,22,1528402971,2018,6,7
14.932531356811518,41,1528402971,2018,6,7
12.74805736541748,147,1528402971,2018,6,7
24.12986755371094,210,1528402971,2018,6,7
909.9378662109376,71,1528402972,2018,6,7
11.67992877960205,138,1528402972,2018,6,7
16.86052513122559,900,1528402967,2018,6,7
14.64434146881104,221,1528402972,2018,6,7
12.51886463165283,305,1528402968,2018,6,7
563.0067138671875,432,1528402968,2018,6,7
24.26123428344727,94,1528402973,2018,6,7
351.1433410644531,918,1528402968,2018,6,7
13.03173160552979,712,1528402973,2018,6,7
12.84873104095459,906,1528402973,2018,6,7
14.8984203338623,591,1528402969,2018,6,7
667.991943359375,703,1528402969,2018,6,7
15.04019069671631,21,1528402974,2018,6,7
14.42519760131836,838,1528402969,2018,6,7
24.14238548278809,413,1528402975,2018,6,7
12.883591651916499,836,1528402975,2018,6,7
1136.526123046875,309,1528402976,2018,6,7
15.14103317260742,886,1531112770,2018,7,9
16.81966972351074,523,1531112770,2018,7,9
16.0848274230957,440,1531112771,2018,7,9
14.3977575302124,663,1531112771,2018,7,9
14.093591690063482,222,1531112772,2018,7,9
289.1919555664062,570,1531112772,2018,7,9
17.07233047485352,886,1531112772,2018,7,9
13.79084968566895,893,1531112772,2018,7,9
18.10628509521484,98,1531112773,2018,7,9
14.68561363220215,661,1531112773,2018,7,9
13.67929935455322,843,1531112773,2018,7,9
446.4365234375,165,1531112775,2018,7,9
13.625779151916499,841,1531112775,2018,7,9
15.48535919189453,686,1531112775,2018,7,9
27.66873168945312,170,1531112776,2018,7,9
12.21814823150635,282,1531112776,2018,7,9
11.97767639160156,891,1531112776,2018,7,9
13.170595169067381,248,1531112777,2018,7,9
241.1855773925781,307,1531112779,2018,7,9
15.15759754180908,26,1531112781,2018,7,9
20.7444896697998,797,1531112780,2018,7,9
392.4578552246094,428,1531112781,2018,7,9
477.4683837890625,3,1531112778,2018,7,9
14.3698673248291,123,1531112778,2018,7,9
24.47697448730469,454,1531112782,2018,7,9
12.014735221862788,952,1531112782,2018,7,9
261.877197265625,324,1531112783,2018,7,9
331.6958923339844,509,1531112778,2018,7,9
512.632568359375,665,1531112778,2018,7,9
12.40567207336426,971,1531112778,2018,7,9
33.58279418945312,133,1531112783,2018,7,9
13.287424087524409,687,1531112783,2018,7,9
601.5836791992188,805,1531112783,2018,7,9
438.1527404785156,114,1531112779,2018,7,9
20.1501350402832,312,1531112779,2018,7,9
453.2346496582031,5,1531112784,2018,7,9
18.19656562805176,261,1531112784,2018,7,9
10.957132339477539,39,1531112785,2018,7,9
17.09886360168457,708,1531112784,2018,7,9
13.86074638366699,968,1531112785,2018,7,9
12.996387481689448,191,1531112787,2018,7,9
12.19905757904053,238,1531112787,2018,7,9
10.7848482131958,244,1531112787,2018,7,9
15.8392162322998,709,1531112787,2018,7,9
15.34480762481689,239,1531112785,2018,7,9
16.52555465698242,196,1531112785,2018,7,9
12.66836357116699,616,1531112785,2018,7,9
10.653069496154787,33,1531112789,2018,7,9
16.270391464233402,381,1531112788,2018,7,9
23.99481773376465,723,1531112788,2018,7,9
154.5517730712891,615,1531112790,2018,7,9
13.372203826904302,147,1531112791,2018,7,9
13.76424980163574,385,1531112790,2018,7,9
18.0066032409668,474,1531112791,2018,7,9
15.96340084075928,913,1531112791,2018,7,9
13.0098180770874,411,1531112793,2018,7,9
14.21186351776123,610,1531112793,2018,7,9
13.53085136413574,770,1531112794,2018,7,9
13.7081298828125,960,1531112794,2018,7,9
29.57852745056152,356,1531112793,2018,7,9
15.29462337493896,10,1531112794,2018,7,9
16.34899520874023,102,1531112795,2018,7,9
13.2245922088623,503,1531112792,2018,7,9
16.65724754333496,992,1531112792,2018,7,9
18.1860523223877,347,1531112795,2018,7,9
13.59156322479248,384,1531112795,2018,7,9
14.17644500732422,508,1531112795,2018,7,9
28.60788345336914,83,1531112797,2018,7,9
32.20125198364258,492,1531112797,2018,7,9
12.07081127166748,363,1531112799,2018,7,9
253.6047668457031,533,1531112799,2018,7,9
12.406970024108892,605,1531112799,2018,7,9
983.9747314453124,371,1531112799,2018,7,9
13.105907440185552,136,1531112800,2018,7,9
11.94482898712158,274,1531112800,2018,7,9
